CollectionYearRange,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_ONS_Code,Org_Name,Age_Band,Data_Notes,Indicator,Unit,Value
2014-15,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,74.4897959183673
2014-15,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,32634
2014-15,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MW,E06000046,Isle of Wight,25-64,On 1st April 2015 the responsibility for Isle of Wight moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,29,E10000016,Kent,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,29,E10000016,Kent,25-64,,Eligible_Population_LA,Number,366101
2014-15,J,South East,29,E10000016,Kent,25-64,,Coverage_LA,%,77.1216139808412
2014-15,J,South East,29,E10000016,Kent,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00LC,E06000035,Medway,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00LC,E06000035,Medway,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00LC,E06000035,Medway,25-64,,Coverage_LA,%,75.6231342734879
2014-15,J,South East,00LC,E06000035,Medway,25-64,,Eligible_Population_LA,Number,68003
2014-15,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_LA,%,73.4562376946483
2014-15,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,72631
2014-15,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MG,E06000042,Milton Keynes,25-64,On 1st April 2015 the responsibility for Milton Keynes moved from the South East to the East of England region due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,178312
2014-15,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,73.3927049217103
2014-15,J,South East,38,E10000025,Oxfordshire,25-64,On 1st April 2015 the responsibility for Oxfordshire moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,69.6220423653332
2014-15,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,51646
2014-15,J,South East,00MR,E06000044,Portsmouth,25-64,On 1st April 2015 the responsibility for Portsmouth moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MC,E06000038,Reading,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MC,E06000038,Reading,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MC,E06000038,Reading,25-64,,Coverage_LA,%,69.1761516448996
2014-15,J,South East,00MC,E06000038,Reading,25-64,,Eligible_Population_LA,Number,46477
2014-15,J,South East,00MD,E06000039,Slough,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MD,E06000039,Slough,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MD,E06000039,Slough,25-64,,Coverage_LA,%,68.047322962282
2014-15,J,South East,00MD,E06000039,Slough,25-64,,Eligible_Population_LA,Number,41333
2014-15,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_LA,%,69.555328862652
2014-15,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Eligible_Population_LA,Number,59797
2014-15,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MS,E06000045,Southampton,25-64,On 1st April 2015 the responsibility for Southampton moved from the South East to the South West due to boundary changes within the Screening QA Service.,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,43,E10000030,Surrey,25-64,,Eligible_Population_LA,Number,307160
2014-15,J,South East,43,E10000030,Surrey,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,43,E10000030,Surrey,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,43,E10000030,Surrey,25-64,,Coverage_LA,%,73.3985544992838
2014-15,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MB,E06000037,West Berkshire,25-64,,Coverage_LA,%,77.3436173567149
2014-15,J,South East,00MB,E06000037,West Berkshire,25-64,,Eligible_Population_LA,Number,41229
2014-15,J,South East,45,E10000032,West Sussex,25-64,,Coverage_LA,%,75.0160788808132
2014-15,J,South East,45,E10000032,West Sussex,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,45,E10000032,West Sussex,25-64,,Eligible_Population_LA,Number,206793
2014-15,J,South East,45,E10000032,West Sussex,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Coverage_LA,%,74.8203032690035
2014-15,J,South East,00ME,E06000040,Windsor and Maidenhead,25-64,,Eligible_Population_LA,Number,40624
2014-15,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_REGION,%,74.6783545854299
2014-15,J,South East,00MF,E06000041,Wokingham,25-64,,Coverage_LA,%,77.8975804010153
2014-15,J,South East,00MF,E06000041,Wokingham,25-64,,Eligible_Population_LA,Number,42941
2014-15,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_LA,%,74.8323339995559
2014-15,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HA,E06000022,Bath and North East Somerset,25-64,,Eligible_Population_LA,Number,45030
2014-15,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,48209
2014-15,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HN,E06000028,Bournemouth,25-64,"On 1st April 2019 Bournemouth became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,71.737642348939
2014-15,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HB,E06000023,Bristol,25-64,,Eligible_Population_LA,Number,123114
2014-15,K,South West,00HB,E06000023,Bristol,25-64,,Coverage_LA,%,70.857904056403
2014-15,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Eligible_Population_LA,Number,132284
2014-15,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HE,E06000052,Cornwall and Isles of Scilly,25-64,Data for Isles of Scilly have been combined with Cornwall to ensure the data are non-disclosive.,Coverage_LA,%,76.3864110550029
2014-15,K,South West,18,E10000008,Devon,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,18,E10000008,Devon,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,18,E10000008,Devon,25-64,,Coverage_LA,%,77.6799514241554
2014-15,K,South West,18,E10000008,Devon,25-64,,Eligible_Population_LA,Number,181160
2014-15,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,78.2857917061834
2014-15,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,95951
2014-15,K,South West,19,E10000009,Dorset,25-64,"On 1st April 2019 Christchurch (part of Dorset) became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,75.869312477869
2014-15,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,23,E10000013,Gloucestershire,25-64,,Coverage_LA,%,77.4183885397806
2014-15,K,South West,23,E10000013,Gloucestershire,25-64,,Eligible_Population_LA,Number,150224
2014-15,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HC,E06000024,North Somerset,25-64,,Coverage_LA,%,76.6239027683996
2014-15,K,South West,00HC,E06000024,North Somerset,25-64,,Eligible_Population_LA,Number,51835
2014-15,K,South West,00HG,E06000026,Plymouth,25-64,,Eligible_Population_LA,Number,62710
2014-15,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HG,E06000026,Plymouth,25-64,,Coverage_LA,%,75.5078934779142
2014-15,K,South West,00HP,E06000029,Poole,25-64,"On 1st April 2019 Poole became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HP,E06000029,Poole,25-64,"On 1st April 2019 Poole became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HP,E06000029,Poole,25-64,"On 1st April 2019 Poole became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Coverage_LA,%,77.0876260709251
2014-15,K,South West,00HP,E06000029,Poole,25-64,"On 1st April 2019 Poole became part of Bournemouth, Christchurch and Poole LA. This change has been applied to the data from 31st March 2019 onwards.",Eligible_Population_LA,Number,36884
2014-15,K,South West,40,E10000027,Somerset,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,40,E10000027,Somerset,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,40,E10000027,Somerset,25-64,,Coverage_LA,%,75.6109262319426
2014-15,K,South West,40,E10000027,Somerset,25-64,,Eligible_Population_LA,Number,131317
2014-15,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_LA,%,78.4098527911383
2014-15,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Eligible_Population_LA,Number,68610
2014-15,K,South West,00HD,E06000025,South Gloucestershire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HX,E06000030,Swindon,25-64,,Coverage_LA,%,72.3748884885165
2014-15,K,South West,00HX,E06000030,Swindon,25-64,,Eligible_Population_LA,Number,57169
2014-15,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_LA,%,75.8803149606299
2014-15,K,South West,00HH,E06000027,Torbay,25-64,,Eligible_Population_LA,Number,31750
2014-15,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HH,E06000027,Torbay,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_REGION,%,75.869312477869
2014-15,K,South West,00HY,E06000054,Wiltshire,25-64,,Coverage_LA,%,75.8653283145128
2014-15,K,South West,00HY,E06000054,Wiltshire,25-64,,Eligible_Population_LA,Number,119550
2014-15,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_LA,%,67.0554706883293
2014-15,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Eligible_Population_LA,Number,287377
2014-15,F,West Midlands,00CN,E08000025,Birmingham,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_LA,%,71.6987908535855
2014-15,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Eligible_Population_LA,Number,83530
2014-15,F,West Midlands,00CQ,E08000026,Coventry,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00CR,E08000027,Dudley,25-64,,Coverage_LA,%,72.9654635159699
2014-15,F,West Midlands,00CR,E08000027,Dudley,25-64,,Eligible_Population_LA,Number,77020
2014-15,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Coverage_LA,%,74.7760776264228
2014-15,F,West Midlands,00GA,E06000019,Herefordshire,25-64,,Eligible_Population_LA,Number,42872
2014-15,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_LA,%,69.9108798373108
2014-15,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Eligible_Population_LA,Number,83595
2014-15,F,West Midlands,00CS,E08000028,Sandwell,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Eligible_Population_LA,Number,70471
2014-15,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00GG,E06000051,Shropshire,25-64,,Coverage_LA,%,77.6205815158008
2014-15,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_LA,%,75.2858710001302
2014-15,F,West Midlands,00CT,E08000029,Solihull,25-64,,Eligible_Population_LA,Number,53783
2014-15,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00CT,E08000029,Solihull,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,41,E10000028,Staffordshire,25-64,,Eligible_Population_LA,Number,209313
2014-15,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,41,E10000028,Staffordshire,25-64,,Coverage_LA,%,75.5275592055916
2014-15,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_LA,%,71.840538772123
2014-15,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Eligible_Population_LA,Number,62661
2014-15,F,West Midlands,00GL,E06000021,Stoke-on-Trent,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_REGION,%,72.6210184500811
2014-15,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_ENGLAND,%,73.4517697302439
2014-15,F,West Midlands,00GF,E06000020,Telford and Wrekin,25-64,,Coverage_LA,%,74.6513920841354
