Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Excision_All_Ages,9.6431283219438100000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Ablation_without_biopsy_All_Ages,0.3037205770690960000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Ablation_with_biopsy_All_Ages,0.3037205770690960000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Other_All_Ages,6.6059225512528500000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RBN,St Helens and Knowsley Hospital Teaching Hospitals NHS Trust,Whiston Hospital,%,NonDiagBiop_CINorWorse_All_Ages,70.0000000000000000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,Number,All_referrals_All_Ages,731
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,No_procedure_All_Ages,57.1819425444596000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Procedure_used_All_Ages,42.8180574555404000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Diagnostic_biopsy_All_Ages,28.8645690834473000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Excision_All_Ages,13.1326949384405000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Ablation_without_biopsy_All_Ages,0.1367989056087550000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Ablation_with_biopsy_All_Ages,0.2735978112175100000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Other_All_Ages,0.4103967168262650000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,Biopsy_informed_within8wks_All_Ages,97.5155279503106000000
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RBT,Mid Cheshire Hospitals NHS Foundation Trust,Leighton Hospital,%,NonDiagBiop_CINorWorse_All_Ages,97.5000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,Number,All_referrals_All_Ages,2290
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,No_procedure_All_Ages,65.1965065502183000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Procedure_used_All_Ages,34.8034934497817000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Diagnostic_biopsy_All_Ages,18.4716157205240000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Excision_All_Ages,11.9213973799127000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Ablation_without_biopsy_All_Ages,0.0436681222707424000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Other_All_Ages,4.3668122270742400000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,Biopsy_informed_within8wks_All_Ages,97.5700934579439000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,Liverpool Women's Hospital,%,NonDiagBiop_CINorWorse_All_Ages,87.5000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,Number,All_referrals_All_Ages,1710
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,No_procedure_All_Ages,81.2865497076023000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Procedure_used_All_Ages,18.7134502923977000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Diagnostic_biopsy_All_Ages,9.0643274853801200000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Excision_All_Ages,5.6140350877193000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Ablation_without_biopsy_All_Ages,0.0584795321637427000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Other_All_Ages,3.9766081871345000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,Biopsy_informed_within8wks_All_Ages,99.5121951219512000000
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,REP,Liverpool Women's NHS Foundation Trust,University Hospital Aintree,%,NonDiagBiop_CINorWorse_All_Ages,77.5000000000000000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,Number,All_referrals_All_Ages,558
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,No_procedure_All_Ages,37.0967741935484000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Procedure_used_All_Ages,62.9032258064516000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Diagnostic_biopsy_All_Ages,51.0752688172043000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Excision_All_Ages,7.8853046594982100000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Ablation_without_biopsy_All_Ages,0.8960573476702510000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Ablation_with_biopsy_All_Ages,0.3584229390681000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Other_All_Ages,2.6881720430107500000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RJN,East Cheshire NHS Trust,Macclesfield District General Hospital,%,NonDiagBiop_CINorWorse_All_Ages,85.0000000000000000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,Number,All_referrals_All_Ages,1038
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,No_procedure_All_Ages,71.5799614643545000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Procedure_used_All_Ages,28.4200385356455000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Diagnostic_biopsy_All_Ages,20.8092485549133000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Excision_All_Ages,7.4181117533718700000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Ablation_without_biopsy_All_Ages,0.1926782273603080000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Other_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,Biopsy_informed_within8wks_All_Ages,98.9949748743718000000
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RJR,Countess of Chester Hospital NHS Foundation Trust,Countess of Chester Hospital,%,NonDiagBiop_CINorWorse_All_Ages,77.5000000000000000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,Number,All_referrals_All_Ages,836
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,No_procedure_All_Ages,40.9090909090909000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Procedure_used_All_Ages,59.0909090909091000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Diagnostic_biopsy_All_Ages,47.0095693779904000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Excision_All_Ages,11.1244019138756000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Ablation_with_biopsy_All_Ages,0.1196172248803830000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Other_All_Ages,0.8373205741626790000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,Biopsy_informed_within8wks_All_Ages,100.0000000000000000000
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RM3,Salford Royal NHS Foundation Trust,Hope Hospital,%,NonDiagBiop_CINorWorse_All_Ages,72.5000000000000000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,Number,All_referrals_All_Ages,727
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,No_procedure_All_Ages,54.4704264099037000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Procedure_used_All_Ages,45.5295735900963000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Diagnostic_biopsy_All_Ages,33.5625859697386000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Excision_All_Ages,11.5543328748281000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Other_All_Ages,0.4126547455295740000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,Biopsy_informed_within8wks_All_Ages,92.0000000000000000000
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RMC,Bolton NHS Foundation Trust,Royal Bolton Hospital,%,NonDiagBiop_CINorWorse_All_Ages,90.0000000000000000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,Number,All_referrals_All_Ages,704
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,No_procedure_All_Ages,61.9318181818182000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Procedure_used_All_Ages,38.0681818181818000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Diagnostic_biopsy_All_Ages,23.5795454545455000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Excision_All_Ages,12.7840909090909000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Other_All_Ages,1.7045454545454500000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,Biopsy_informed_within8wks_All_Ages,98.0132450331126000000
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Tameside General Hospital,%,NonDiagBiop_CINorWorse_All_Ages,92.5000000000000000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,Number,All_referrals_All_Ages,1378
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,No_procedure_All_Ages,39.3323657474601000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Procedure_used_All_Ages,60.6676342525399000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Diagnostic_biopsy_All_Ages,50.0725689404935000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Excision_All_Ages,10.4499274310595000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Ablation_without_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Ablation_with_biopsy_All_Ages,0.0000000000000000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Other_All_Ages,0.1451378809869380000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Total_Biopsies_Informed_All_Ages,-3.0000000000000000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,Biopsy_informed_within8wks_All_Ages,99.1228070175439000000
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,Number,NonDiagBiop_Number_Cases_All_Ages,-3
26b,2019-20,R2,North West,RNL,North Cumbria University Hospitals NHS Trust,Cumberland Infirmary,%,NonDiagBiop_CINorWorse_All_Ages,80.0000000000000000000
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,Number,All_referrals_All_Ages,1088
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,%,No_procedure_All_Ages,29.0441176470588000000
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,%,Procedure_used_All_Ages,70.9558823529412000000
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,%,Diagnostic_biopsy_All_Ages,48.0698529411765000000
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,%,Excision_All_Ages,20.2205882352941000000
26b,2019-20,R2,North West,RRF,"Wrightington, Wigan and Leigh NHS Foundation Trust",Leigh Infirmary,%,Ablation_without_biopsy_All_Ages,0.3676470588235290000
