Table_ref,Collection_Year,Parent_Org_Code,Parent_Org_Name,Org_Code,Org_Name,Clinic_Name,Unit,Indicator,Value
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,Scarborough General Hospital,%,DNA_Colposcopy_All_Ages,4.5558086560364500000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,Number,Total_referrals_All_Ages,808
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,Clinical_Indication_All_Ages,28.2178217821782000000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,Number,Mod_sev_dys_number_cases_All_Ages,197
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,89.3401015228426000000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,Number,Gland_neo_number_cases_All_Ages,4
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,Number,Appointments_Colposcopy_All_Ages,1751
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,Attended_Colposcopy_All_Ages,66.3620788121074000000
26a,2019-20,R3,Yorkshire and the Humber,RCB,York Teaching Hospital NHS Foundation Trust,York Hospital,%,DNA_Colposcopy_All_Ages,2.3415191319246100000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,Number,Total_referrals_All_Ages,513
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,Clinical_Indication_All_Ages,62.1832358674464000000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,Number,Mod_sev_dys_number_cases_All_Ages,75
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,98.6666666666667000000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,Number,Appointments_Colposcopy_All_Ages,989
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,Attended_Colposcopy_All_Ages,82.1031344792720000000
26a,2019-20,R3,Yorkshire and the Humber,RCD,Harrogate and District NHS Foundation Trust,Harrogate District Hospital,%,DNA_Colposcopy_All_Ages,9.4034378159757300000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,Number,Total_referrals_All_Ages,597
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,Clinical_Indication_All_Ages,60.9715242881072000000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,Number,Mod_sev_dys_number_cases_All_Ages,66
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,96.9696969696970000000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,Number,Gland_neo_number_cases_All_Ages,1
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,Gland_neo_<2wks_wait_All_Ages,0.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,Number,Appointments_Colposcopy_All_Ages,1326
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,Attended_Colposcopy_All_Ages,82.3529411764706000000
26a,2019-20,R3,Yorkshire and the Humber,RCF,Airedale NHS Foundation Trust,Airedale General Hospital,%,DNA_Colposcopy_All_Ages,9.2006033182503800000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,Number,Total_referrals_All_Ages,1293
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,Clinical_Indication_All_Ages,28.0742459396752000000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,Number,Mod_sev_dys_number_cases_All_Ages,177
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.4350282485876000000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,Number,Gland_neo_number_cases_All_Ages,8
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,Number,Appointments_Colposcopy_All_Ages,2199
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,Attended_Colposcopy_All_Ages,66.9395179627103000000
26a,2019-20,R3,Yorkshire and the Humber,RFF,Barnsley Hospital NHS Foundation Trust,Barnsley Hospital,%,DNA_Colposcopy_All_Ages,11.9145065939063000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,Number,Total_referrals_All_Ages,1134
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,Clinical_Indication_All_Ages,45.1499118165785000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,Number,Mod_sev_dys_number_cases_All_Ages,131
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,4
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,Number,Gland_neo_number_cases_All_Ages,5
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,Number,Appointments_Colposcopy_All_Ages,2274
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,Attended_Colposcopy_All_Ages,76.4291996481970000000
26a,2019-20,R3,Yorkshire and the Humber,RFR,The Rotherham NHS Foundation Trust,Rotherham Hospital,%,DNA_Colposcopy_All_Ages,7.1679859278803900000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,Number,Total_referrals_All_Ages,2637
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,Clinical_Indication_All_Ages,35.1535836177474000000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,Number,Mod_sev_dys_number_cases_All_Ages,257
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,Number,Sev_Inv_dys_number_cases_All_Ages,7
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,Number,Gland_neo_number_cases_All_Ages,10
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,Number,Appointments_Colposcopy_All_Ages,4179
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,Attended_Colposcopy_All_Ages,81.6702560421153000000
26a,2019-20,R3,Yorkshire and the Humber,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Jessop Wing,%,DNA_Colposcopy_All_Ages,9.6913137114142100000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,Number,Total_referrals_All_Ages,792
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,Clinical_Indication_All_Ages,47.4747474747475000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,Number,Mod_sev_dys_number_cases_All_Ages,135
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,99.2592592592593000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,3
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,66.6666666666667000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,Number,Gland_neo_number_cases_All_Ages,2
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,Number,Appointments_Colposcopy_All_Ages,1391
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,Attended_Colposcopy_All_Ages,77.8576563623293000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Diana Princess of Wales Hospital,%,DNA_Colposcopy_All_Ages,6.3263838964773500000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,Number,Total_referrals_All_Ages,87
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,Clinical_Indication_All_Ages,49.4252873563218000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,Number,Mod_sev_dys_number_cases_All_Ages,16
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,0
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,Number,Gland_neo_number_cases_All_Ages,0
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,Gland_neo_<2wks_wait_All_Ages,-2.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,Number,Appointments_Colposcopy_All_Ages,185
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,Attended_Colposcopy_All_Ages,72.9729729729730000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Goole and District Hospital,%,DNA_Colposcopy_All_Ages,4.8648648648648600000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,Number,Total_referrals_All_Ages,763
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,Clinical_Indication_All_Ages,51.1140235910878000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,Number,Mod_sev_dys_number_cases_All_Ages,113
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,2
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,Number,Appointments_Colposcopy_All_Ages,1341
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,Attended_Colposcopy_All_Ages,75.2423564504101000000
26a,2019-20,R3,Yorkshire and the Humber,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,%,DNA_Colposcopy_All_Ages,7.5316927665921000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,Number,Total_referrals_All_Ages,331
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,Clinical_Indication_All_Ages,19.9395770392749000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,Number,Mod_sev_dys_number_cases_All_Ages,83
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,Mod_sev_dys_<4wks_wait_All_Ages,98.7951807228916000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,Number,Sev_Inv_dys_number_cases_All_Ages,1
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,Sev_inv_dys_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,Number,Gland_neo_number_cases_All_Ages,3
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,Gland_neo_<2wks_wait_All_Ages,100.0000000000000000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,Number,Appointments_Colposcopy_All_Ages,623
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,Attended_Colposcopy_All_Ages,75.4414125200642000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Bassetlaw Hospital,%,DNA_Colposcopy_All_Ages,7.3836276083467100000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Doncaster Royal Infirmary,Number,Total_referrals_All_Ages,915
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Doncaster Royal Infirmary,%,Clinical_Indication_All_Ages,45.9016393442623000000
26a,2019-20,R3,Yorkshire and the Humber,RP5,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Doncaster Royal Infirmary,Number,Mod_sev_dys_number_cases_All_Ages,99
